Date,Tweet
2022-01-02 06:36:28+00:00,Nesa! Rek ini semester depan kemungkinan udah fix offline blom si mau DP kost masih ragu2 nih
2022-01-02 05:39:45+00:00,tiba-tiba pen lesehan sambil kulineran deket danau unesa.
2022-01-02 03:25:02+00:00,"ptn! pil 1 sains data unair
        pil 2 pend sains unesa
menurut kalian gmn? terlalu berat apa kebalik apa gmn?"
2022-01-02 01:45:02+00:00,"ptn! ini mending yang mana ya kalo buat snm

pil 1 : ilkom undip (luar kota)
pil 2 : manajemen unesa (sekota)

bundir banget gaksih aku kalo ambil pil 1 nya di luar kota? atau mending diganti aja? 😭"
2022-01-02 01:37:46+00:00,nesa! Foto buat persyaratan yudisium tu warna background e apa ya? Nanti kan dicetak hitam putih kan? Makasih
2022-01-01 19:36:45+00:00,"*PKM JA FEB Unesa Beri Pendampingan Penyusunan Laporan Keuangan bagi Pelaku Usaha Jahit*

https://t.co/h7ZPqYlfRH"
2022-01-01 18:57:56+00:00,"*Tim PKM Dosen IE FEB Unesa Latih Pemuda di Pamekasan Kembangkan Potensi Lokal*

https://t.co/hL1L9zSKG6"
2022-01-01 14:54:40+00:00,"Pengen itb sih, tapi harus uny ataungga unesa https://t.co/v5FHf64x2V"
2022-01-01 14:34:37+00:00,"Timnas Indonesia juara runner up Piala AFF 2020.

Terima kasih, Garuda-garuda Muda Indonesia. Pulang ke Indonesia dengan kepala tegak.

Kami bangga pada kalian garuda muda!

#GarudadiDada
#Indonesia
#affsuzukicup2020
#TimnasDay https://t.co/sAG5kNp7s1"
2022-01-01 14:31:18+00:00,nesa! Jadwal liburnya itu masih nunggu nilai di input semua kah?
2022-01-01 12:00:07+00:00,"Ku yakin kau bisa! Ku yakin kau pasti bisa. Kami selalu ada disini, disini kami ada untukmu

#timnasday #Indonesia #FinalAFF2020 https://t.co/AyjbbDABhn"
2022-01-01 11:35:29+00:00,"nesa! Rek, entry nilai sampe tgl berapa? Kok punyaku beberapa matkul belum di input nilainya🥲"
2022-01-01 10:45:36+00:00,Persiapan lihat pembalasan Indonesia ke Thailand nih 🇮🇩🇮🇩
2022-01-01 07:21:15+00:00,nesa! Semester depan masih online kan apa udah ngga?
2022-01-01 05:20:00+00:00,"PTN! 
akuntansi - unesa
or
akuntansi - upn jatim"
2022-01-01 04:29:09+00:00,gak punya semangat utbk tapi yakin bakal lolos snmptn di unesa jurusan sastra jerman
2022-01-01 00:16:01+00:00,Bubur ayam paling enak deket Kampus Lidah dimana ya? Laper nih :(
2021-12-31 13:08:57+00:00,"Refleksi Akhir Tahun, Labschool Unesa Fokuskan Merdeka Belajar Dan Unesa PTNBH – Detik Peristiwa https://t.co/tCGpj3u6iX"
2021-12-31 12:35:26+00:00,yg ikut mbkm di unesa nilainya udah pada keluar belum ya? -ness
2021-12-31 11:58:40+00:00,"di 2022 aku cuma berdo'a bisa lolos di unesa jurusan psikologi, terus dikasih ortu izin ke surabaya, kuliah dengan nyaman 👍"
2021-12-31 10:09:57+00:00,diterima unesa https://t.co/fbeaphyyi0
2021-12-31 10:03:56+00:00,Sch! Kalo buat snm pil pertama aku masukin ITS pil ke 2 unesa aku terlalu nekat ngga si? Atau mending pilih salah satu aja (maksudnya 1 kampus 2 jurusan) 🤔
2021-12-31 08:59:07+00:00,Unesa mendapat tantangan nyata dalam geraknya mengawal perkembangan dan kemajuan Labschool Unesa. #publisherstory https://t.co/gatesUvO3S
2021-12-31 08:30:55+00:00,"#BeritaUNESA
Webinar Nasional Multimedia: Presentasikan Tugas Akhir dalam Program Pertukaran Mahasiswa

selengkapnya di
https://t.co/3dvEnpgaZ6"
2021-12-31 08:00:00+00:00,"#BeritaUNESA
#UNESA MENANGKAN LOMBA HEALTH PROMOTION UNIVERSITY GUNA MEWUJUDKAN KAMPUS SEHAT INDONESIA

selengkapnya di
https://t.co/HtKpHvxa8v"
2021-12-31 07:35:13+00:00,"#BeritaUNESA
Refleksi Akhir Tahun Labschool #Unesa Menyongsong Merdeka Belajar dan #Unesa PTNBH

selengkapnya di
https://t.co/oRnir2EtED"
2021-12-31 06:52:18+00:00,"Misi misi..
Alumni Unesa mau lewat 😂🤣 
#
#Day1
#Latepost
#Rn16
#Raninovita16
💃🏼 @ Kawah Putih https://t.co/TV6TouAURK"
2021-12-31 06:29:24+00:00,assalamu'alaikum unesa🙏 https://t.co/Ewnam5jKLr
2021-12-31 00:40:18+00:00,-rek ada yang terima jadi jasa kurir ambil dokumen dari unesa ketintang dibawa ke smpn 28 surabaya?
2021-12-31 00:15:00+00:00,"Ptn!  ini udah pas belum ya
  Pil 1 : ilkom undip
  Pil 2 : manajemen unesa"
2021-12-30 12:34:28+00:00,Surabaya banjir sampe tengah kota padahal biasanya ga banjir .. gw tebak Unesa lidah ama Unesa Ketintang udah jadi laut 🙏🏻
2021-12-30 11:21:06+00:00,"Mendukung upaya pemerintah menekan angka kecelakaan yang melibatkan pesepeda, Tim PKM Unesa menyelenggarakan edukasi bagi pelajar guna membangun kesadaran keselamatan bersepeda. #publisherstory https://t.co/jGba6oHIL3"
2021-12-30 09:58:45+00:00,"UKM Jujitsu #UntagSurabayaKeren berhasil membawa pulang 1 medali emas, 2 medali perak dan 3 medali perunggu dalam ajang Unesa Open XV 2021. Acara yang berlangsung selama tiga hari ini diikuti oleh lebih dari 500 peserta dari seluruh Indonesia. 🇮🇩 https://t.co/yTWs2fteTI"
2021-12-30 08:27:20+00:00,disini ada yg kuliah di unesa jalur snm gaa? atauu maba unesa gitu mo nanya² klo boleh🥲🥲
2021-12-30 07:45:44+00:00,"#BEritaUNESA
Tetap Berkarya Meski Pandemi, #Unesa String Chamber Adakan Konser Virtual

selengkapnya di
https://t.co/xZvf9SUMpg"
2021-12-30 05:17:08+00:00,ke UNESA lolos ga ya? YA ALLAH TAKUTT
2021-12-30 03:57:56+00:00,tbtb kgn sarapan di unesa 🥲
2021-12-30 02:54:26+00:00,Info kost an sekitaran unesa lidah. yg tau please dm me
2021-12-30 02:00:01+00:00,"#BeritaUNESA
Mahasiswa #UNESA Helat Webinar Nasional Bahas Multimedia Compression

selengkapnya di
https://t.co/RsVuCcK1rs"
2021-12-30 01:04:43+00:00,"Gw baru tau Rachmat Irianto anak Unesa 😭🙏🏻 tapi ga kaget sih soalnya anak FIO Unesa emang pada atlet bahkan tiap ada kek sea games, asia games tuh kelar acara di 2 kampus Unesa pasti ada banner ucapan selamat"
2021-12-30 01:00:01+00:00,"#BeritaUNESA
Semangati Timnas, Rektor #UNESA Video Call Rachmat Irianto

selengkapnya di
https://t.co/2DE5Fpl5jK"
2021-12-29 14:58:56+00:00,"sch! klo semisalkan 
pil 1: manajemen UNJ
pil 2: akuntansi Unesa 

kira kira Aman gk ya ?? serius aku bingung banget😭"
2021-12-29 14:49:18+00:00,Wtf ada adik tingkatku di unesa 🤣🤣🤣🤣🤣 https://t.co/23IRU6lgfB
2021-12-29 14:26:22+00:00,"klo semisalkan 
pil 1: manajemen UNJ
pil 2: akuntansi Unesa 

kira kira Aman gk ya ?? serius aku bingung banget😭"
2021-12-29 12:14:37+00:00,"Rektor Unesa Video Call Rachmat Irianto, Beri Semangat Timnas di Final AFF 2020 https://t.co/sdn56sezjz"
2021-12-29 11:58:32+00:00,"Berbagai dukungan untuk Timnas Indonesia datang dari seluruh masyarakat Indonesia, salah satunya dari Universitas Negeri Surabaya (Unesa). https://t.co/CIRpYH3cR2"
2021-12-29 11:48:22+00:00,"Ucapan Selamat Ulang Tahun kepada Forum Mahasiswa Mojokerto Unesa yang ke-5 oleh Bapak Prof. Dr. Nurhasan, M.Kes. selaku Rektor Universitas Negeri Surabaya @Official_UNESA https://t.co/B55qKF6mMf"
2021-12-29 11:42:58+00:00,"Koridor 4: GBT-UNESA-Mastrip?

Sippp budal stadion teko Kebraon numpak iki.

Info kepastian lur @tfsurabaya https://t.co/tWK9kT0omK"
2021-12-29 10:14:02+00:00,"Rektor Unesa Video Call Rachmat Irianto, Semangati Mahasiswanya https://t.co/Pl73kdG3ki"
2021-12-29 09:42:36+00:00,-rek onok maba unesa ta? muncul po'o plisss
2021-12-29 09:36:12+00:00,"Engkok lek maene gak enak, suruh KKN + PPL 2 semester bleng gak atek prei, gak usah dibayar, duek bensin, ngeprint + di jaluki urunan gawe perpisahan pihak sekolah Karo deso masing"" 200k, Tulung banget iki fren  @Official_UNESA @UnesaSurabaya https://t.co/1VFbvVrlS4"
2021-12-29 09:27:26+00:00,#NAME?
2021-12-29 09:26:44+00:00,"Tadi ada story temen nge SS grup dimana pak Rektor Unesa bilang kalo habis melakukan Video Call dengan Rahmat Irianto (mahasiswa Unesa) dengan dalih klasik ""ngasih motivasi dan semangat""

Ahh gimana ya, mau komen tapi Ijazah belum keluar😂😂"
2021-12-29 08:55:43+00:00,"Final Piala AFF, Rektor Unesa Janjikan Rachmat Irianto Beasiswa hingga S2 https://t.co/471a5gorFA"
2021-12-29 08:46:06+00:00,"Final Piala AFF, Unesa Janjikan Beasiswa untuk Rachmat Irianto https://t.co/2ZCYx5OiGF"
2021-12-29 08:34:02+00:00,"Rektor Universitas Negeri Surabaya (UNESA) bahkan melakukan panggilan video call langsung dengan gelandang andalan Timnas Indonesia, Rachmat Irianto. #publisherstory https://t.co/a9svkL980g"
2021-12-29 08:32:35+00:00,yaallah irianto wi ternyata mahasiswa unesa😫😫 https://t.co/YvgdWxZbDX
2021-12-29 07:25:04+00:00,MOGA NAMA KU ADA DI SALAH SATU KAMPUS UNJ UNESA UM
2021-12-29 07:15:08+00:00,"Meskipun sudah dalam masa transisi, protokol kesehatan harus tetap diketatkan karena untuk meminimalisir meluasnya penyebaran COVID-19 khususnya di lingkungan Unesa. #publisherstory https://t.co/0bpEgfSK32"
2021-12-29 07:13:21+00:00,((Danau unesa)) lapoan mas? Tuku kerang rebus a? https://t.co/XLcofwTbT4
2021-12-29 06:55:55+00:00,di danau unesa sendirian
2021-12-29 04:13:23+00:00,"Jual Rumah Dekat Unesa Di Perumahan Gunung Sari Indah
Kedurus, Kec. Karang Pilang, Surabaya Selatan

LT 84 m2 (6x14), LB 108 m2
Kamar Tidur 3, Kamar Mandi 2
Listrik 1300W
Sertifikat SHM, Hadap Timur
Harga Jual Rp 990 JUTA

Anna Vangogh
0813-5364-7687 WA
0813-3175-0518 TLFN https://t.co/vWeQhzpsUx"
2021-12-29 03:07:10+00:00,"Babak baru era Liga Futsal Profesional segera dimulai. Kompetisi yang melibatkan 12 tim Men dan 6 tim Women akan kick off di GOR Unesa, Surabaya pada 8 Januari 2022. #ffi27122021 #futsal #indonesia https://t.co/2NLR24euMu"
2021-12-28 12:46:03+00:00,🤍 adaaa maba unesa or trunojoyo disiniii?? aku angkatan 22 mau nnya nanyaaa nieee klo boleh
2021-12-28 12:35:40+00:00,Nuruti karepe arek unesa iki @sawastein
2021-12-28 11:51:38+00:00,"#BeritaUNESA
Tanam Mangrove Bersama Pemprov Jatim, Rektor Harapkan Kampus Terlibat Aktif Lestarikan Alam

selengkapnya di
https://t.co/Ki5BuGVwqO"
2021-12-28 10:39:50+00:00,"Progres Fisik Lanjutan Pembangunan Gedung Pendidikan Keolahragaan UNESA Capai 29,432 Persen https://t.co/d9nCKnXQ4E"
2021-12-28 10:06:16+00:00,"nesa! Hai kak, buat kakak yang lolos prodi seni unesa taun kemaren rata rata scor utbk kakak berapa ya, terima kasih"
2021-12-28 09:34:51+00:00,"Babak baru era Liga Futsal Profesional segera dimulai. Kompetisi yang melibatkan 12 tim Men dan 6 tim Women akan kick off di GOR Unesa, Surabaya pada 8 Januari 2022. #ffi27122021 #futsal #indonesia https://t.co/7JCOCFsljl"
2021-12-28 09:19:31+00:00,"nesa! info kos putri unesa ketintang nder, budget 400k syukur kalau ada dibawah 400k hehe untuk fasilitas bisa menyesuaikan"
2021-12-28 09:00:00+00:00,"ptn!
tahun depan aku rencana mau ke unesa
ada yg punya logo unesa gk? buat nyemangatin diri sendiri😖
btw, semangat ya kelen juga✊✊"
2021-12-28 08:33:46+00:00,"Babak baru era Liga Futsal Profesional segera dimulai. Kompetisi yang melibatkan 12 tim Men dan 6 tim Women akan kick off di GOR Unesa, Surabaya pada 8 Januari 2022. #ffi27122021 #futsal #indonesia https://t.co/WdKXx2LqZE"
2021-12-28 07:58:03+00:00,Tim dosen Unesa ciptakan motor listrik sistem recycle energy atau daur ulang energi dengan memanfaatkan putaran roda untuk memutar generator. https://t.co/dBLPOGDg1v
2021-12-28 07:33:18+00:00,"#BeritaUNESA
Angkat Tema Relawan Virtual, 2 Mahasiswa #UNESA  Juara 1 Esai Nasional

selengkapnya di
https://t.co/jNobiJhswQ"
2021-12-28 06:48:36+00:00,"Unesa memfasilitasi dengan menyediakan Laboratorium Merdeka Belajar menemani proses belajar dan memperdalam edukasi, terutama guna meningkatkan wawasan konservasi lingkungan. #publisherstory https://t.co/N5Rr0gg9aF"
2021-12-28 06:25:01+00:00,ptn! guysss menurut kalian mdg sasing unesa / sasing unj yaa??
2021-12-28 04:30:18+00:00,"""Kamu bawa dia ke danau Unesa lidah , it's my dream!!"" @UnesaFess 😂 https://t.co/KZiHeTxlvP"
2021-12-28 04:28:55+00:00,"&amp; Khofifah jg didampingi oleh Kepala Dinas Kehutanan Provinsi Jatim Jumadi, Rektor Unesa Nurhasan, beberapa Kepala OPD dilingkup Pemprov Jatim"
2021-12-28 03:45:41+00:00,"[cm] ada yang dari unesa kah? mau tanya cara mengajukan penurunan ukt gmn ya kak? saya maba kak, terima kasih kak🙏"
2021-12-28 03:05:02+00:00,"Ptn! Maaf mau nitip menfess, mending pilih ilmu hukum unesa atau hukum upnjt ? Plss butuh bgt saran nya, terima kasih"
2021-12-27 22:34:28+00:00,"PERNAH

Temen kerja (dulu) + temen deket bgt (dulu juga)
Ngakunya lulusan Tek Kim ITS, ternyata lulusan Kimia Unesa

Ngakunya suami kerja di JKT (salah satu perusahaan besar), ternyata info yg beredar kerjanya di Gedangan

Udah nikah sama seseorang, eh gak ngaku

dll, BANYAK https://t.co/cR9ym6I3fR"
2021-12-27 22:23:45+00:00,"SMKN 1 Bangil menandatangani Perjanjian Kerja Sama dengan Unesa. Dengan Total 837 SMK, penandatanganan kerja sama tersebut merupakan kerja sama terbanyak antara universitas dengan SMK negeri dan swasta dan tercatat dalam Museum Rekor Indonesia.

link video https://t.co/LQiaEHT9AZ"
2021-12-27 16:35:19+00:00,"dosen unesa emang seneng ngeread tok ta?:"")"
2021-12-27 16:28:22+00:00,kolam renang unesa iku ws dibuka buat umum ta -rek
2021-12-27 16:15:38+00:00,pgn ngerasain jadi mahasiswa unesa◉‿◉
2021-12-27 15:08:40+00:00,Dadi pingin mangan kreco nek danau unesa 🥺🥺🥺🥺 https://t.co/L2ZQskhep8
2021-12-27 12:15:05+00:00,"Fwb guys yg ank unesa ato ada tmn disitu, repository skripsi nya gabisa di download full ya? Kalo bisa situsnya apa ya? Makasii. F"
2021-12-27 11:41:56+00:00,"GAK CUMA UI
anjrotlah unesa ni gua dah ganti foto di sso yg cangtip gemoy kiyowo TERNYATA YANG DIPAKE TUH FOTO JAMAN MABA FAKKKK https://t.co/m9SbjSSTQW"
2021-12-27 07:27:52+00:00,"Gatau nang kampus, lakok unesa tambah sangar ii wkw kyk guduk unesa yg kukenal"
2021-12-27 05:56:52+00:00,masuk unesa wkwkw. pdhl dh hopeless bgt g bsa masuk ptn https://t.co/J5p57u3r2h
2021-12-27 05:28:50+00:00,"Babak baru era Liga Futsal Profesional segera dimulai. Kompetisi yang melibatkan 12 tim Men dan 6 tim Women akan kick off di GOR Unesa, Surabaya pada 8 Januari 2022. #ffi27122021 #futsal #indonesia https://t.co/AdUir2zeDG"
2021-12-27 05:00:00+00:00,"#BeritaUNESA
Pameran Unkarupa 5, Refleksikan Diri lewat Seni

selengkapnya di
https://t.co/1DFaNi5pvF"
2021-12-27 04:30:00+00:00,"#BeritaUNESA
Dosen Teknik Rancang Motor Listrik Sistem Recycle Energy untuk Disabilitas

selengkapnya di
https://t.co/rZwKKm8IpV"
2021-12-27 04:19:24+00:00,Unesa i pgn tak obong ae suwe2
2021-12-27 04:00:00+00:00,"#BeritaUNESA
DWP #UNESA Peringati Harlah ke-22 dengan Menyantuni Warga Panti

selengkapnya di
https://t.co/3W777MM94p"
2021-12-27 03:15:44+00:00,"#BeritaUNESA
Ditjen Diksi dan #UNESA Teken PKS Penyelenggaraan RPL

selengkapnya di
https://t.co/ij4uAU0Z9D"
2021-12-27 01:24:26+00:00,"⚡RECRUITMENT TERBUKA ANGGOTA HIPMI PT UNESA ANGKATAN 2020 - 2021⚡

📥 Link pendaftaran
https://t.co/mZJxqgTpXp

Contact Person :
📱https://t.co/7nbjowdMH5 (Fiona)
https://t.co/7VDSetyhCH (Yunita)

https://t.co/sIO7m5xl2N https://t.co/qioHmWXroC"
2021-12-27 00:58:45+00:00,nesa! cumlaude di unesa ipk minim berapa?
2021-12-26 17:51:58+00:00,"jan : yearbook 
feb : dftr snm
maret : ditolak snm, llu mendftr sbm
april : utbk
mei : -
juni : ditolak sbm
juli : keknya sibuk2nya nyari kuliah dan ditolak beberapa ptn
agustus : finally jd maba unesa + sibuk ospek
sept : sibuk ospek 
okto : idk 
nov : idk
des : mama sakit https://t.co/ssK13eIdeo"
2021-12-26 17:22:56+00:00,Unkarupa Unesa 5 https://t.co/NpSbvcNmYm
2021-12-26 14:52:00+00:00,"-cak terimakasih ya buat 7 bulannya, terimakasih juga sudah nasehati aku ini itu, terimakasih sudah sering telpon tiap malem, terimakasih sudah ngajak jalan-jalan ke suramadu, ke danau unesa buat yang pertama kali buat aku, terimakasih sudah diajak jogging, makan ini  (cont..) https://t.co/JW5mko0MVo"
2021-12-26 14:40:55+00:00,"Lagi nugas ditelfon si eka
Unesa gurl: pop ayok main sama anak anak, otw abis ini kerumah sama abang caleb
Me: lah anjrot upn uas woi 🥲
Unesa gurl: oh iya ya blom libur wkkwwk tolol aku. Gabisa main ya poy? 
Me: isok lek mbon garapno 😂"
2021-12-26 11:06:46+00:00,"📍unkarupa, unesa https://t.co/AkAdGoFrA3"
2021-12-26 07:28:37+00:00,"Gus Yahya Ketum PBNU, Akademisi Unesa Harap NU Kian Manfaatkan TI https://t.co/BvEcL7bI7w"
2021-12-26 05:40:38+00:00,"sch! ada ga si rata"" 84 bisa lulus snm di unesa?

✄・・・
🧐 Trivia: Tahukah kalian, bahwa plastik pertama kali dibuat untuk menyelamatkan bumi cmiww"
2021-12-26 04:55:33+00:00,"Unesa siaap menjdi PTNBH &amp; bakalan menjdi starting point dlam membangun percepatan kemandirian di berbagai lini, kata Gubernur Khofifah"
2021-12-26 04:44:17+00:00,"Gubernur Jatim menambahkan, untuk SMA double track, Pemrov dipandu ITS &amp; skarang SMK brsama Unesa"
2021-12-26 04:35:48+00:00,"SMK di bawah koordinasi Jatim, menurut Gubernur Khofifah bakalan mendapatkan pembimbingan dr Unesa yg memiliki 10 prodi vokasi."
2021-12-26 04:33:41+00:00,"Gubernur Khofifah mengapresiasi upaya Unesa membangun kolaborasi dgn berbagai pihak, di antaranya dgn Dinas Pendidikan Provinsi Jawa Timur &amp; 837 SMK se-Jawa Timur"
2021-12-26 04:30:55+00:00,"Gubernur Jatim menyatakan bhw melihat perkembangan yg ada, Unesa siaap menjdi PTNBH &amp; bakalan menjdi starting point dlam membangun percepatan kemandirian di berbagai lini."
2021-12-26 04:01:29+00:00,hi moots adakah yg kuliah di unesa?
2021-12-26 02:17:31+00:00,"Gubernur Jatim mengapresiasi upaya Unesa membangun kolaborasi dengan berbagai pihak, di antaranya dengan Dinas Pendidikan Provinsi Jawa Timur dan 837 SMK se-Jawa Timur."
2021-12-26 02:15:00+00:00,"Gubernur Jawa Timur, Khofifah Indar Parawansa, menyatakan bahwa melihat perkembangan yang ada, Unesa siap menjadi PTNBH dan akan menjadi starting point dalam membangun percepatan kemandirian di berbagai lini"
2021-12-26 00:10:28+00:00,"Khofifah menambahkan, untuk SMA double track, Pemrov dipandu ITS dan sekarang SMK bersama Unesa. Pihaknya berharap akan ada percepatan penguatan dan kemandirian, terutama dalam penguasaan spesifik skill bagi SMK di Jatim"
2021-12-25 23:30:10+00:00,"SMK di bawah koordinasi Jatim, menurut Gubernur Khofifah akan mendapatkan pembimbingan dari Unesa yang memiliki 10 prodi vokasi."
2021-12-25 14:07:08+00:00,"[Selamat Hari Natal 2021]

Ia rela turun kasta. Ia rela menempuh jalur bahaya. Ia mau berdekatan dengan manusia yang sarat 'virus dosa'. Ia mengambil resiko demi kebaikan kita, manusia
Inilah kasih yang tidak terbatas itu
Yaitu kasih yang memberi diri

1 Timotius 1:15
#natal2021 https://t.co/g4g7uBvEEq"
2021-12-25 13:56:18+00:00,"Selamat &amp; Sukses atas dikukuhkannya Prof. Dr. Muhammad Turhan Yani, https://t.co/rMJcAVicAo., M.A. (Ketua Komisi Pendidikan MUI Jatim) sebagai Guru Besar Universitaa Negeri Surabaya (UNESA) https://t.co/UhWsC1HdZD"
2021-12-25 13:37:23+00:00,"SchApp! disini ada yang keterima snm jurusan manajemen pendidikan unesa ga?

✄・・・
🧐 Trivia: yang baku adalah apotek, bukan apotik"
2021-12-25 13:35:35+00:00,"SchApp! disini ada yang keterima snm jurusan manajemen pendidikan unesa ga?

✄・・・
🧐 Trivia: Angin fohn bersifat kering dan panas"
2021-12-25 13:35:20+00:00,"SchApp! disini ada yang keterima snm jurusan manajemen pendidikan unesa ga?

✄・・・
🧐 Trivia: Pusat kerjaan Sriwijaya berlokasi di Palembang, dekat tepi sungai musi"
2021-12-25 13:16:34+00:00,Bangga ada arek unesa sak almamater di timnas. Semangat yuk semangat.
2021-12-25 07:13:18+00:00,"Unesa gimana nichh
Banyak persiapan loh kalau offlinee
Jangan mendadak dong 😠😤 https://t.co/9EXclIgR1H"
2021-12-25 04:46:32+00:00,"Sch! Kira kira kalau nilai segini ambil 
Unesa : akuntansi 
Unesa : pendidikan akuntansi /pendidikan ekonomi

Aman / tidak ? 
Trus mending pendidikan akuntansi / ekonomi ?
TIA https://t.co/8DeOxFcee4"
2021-12-25 04:38:31+00:00,"Unesa siaap menjdi PTNBH &amp; bakalan menjdi starting point dlam membangun percepatan kemandirian di berbagai lini, kata Gubernur Khofifah"
2021-12-25 04:29:27+00:00,"Gubernur Jatim menambahkan, untuk SMA double track, Pemrov dipandu ITS &amp; skarang SMK brsama Unesa"
2021-12-25 04:21:46+00:00,"SMK di bawah koordinasi Jatim, menurut Gubernur Khofifah bakalan mendapatkan pembimbingan dr Unesa yg memiliki 10 prodi vokasi."
2021-12-25 04:19:27+00:00,"Gubernur Khofifah mengapresiasi upaya Unesa membangun kolaborasi dgn berbagai pihak, di antaranya dgn Dinas Pendidikan Provinsi Jawa Timur &amp; 837 SMK se-Jawa Timur"
2021-12-25 04:17:37+00:00,"Gubernur Jatim menyatakan bhw melihat perkembangan yg ada, Unesa siaap menjdi PTNBH &amp; bakalan menjdi starting point dlam membangun percepatan kemandirian di berbagai lini."
2021-12-25 03:55:57+00:00,"Sch! jalur mandiri unesa kira kira berapa ya?:(

✄・・・
🧐 Trivia: cacing pita termasuk parasit"
2021-12-25 02:13:17+00:00,"Gubernur Jatim mengapresiasi upaya Unesa membangun kolaborasi dengan berbagai pihak, di antaranya dengan Dinas Pendidikan Provinsi Jawa Timur dan 837 SMK se-Jawa Timur."
2021-12-25 02:11:00+00:00,"Gubernur Jawa Timur, Khofifah Indar Parawansa, menyatakan bahwa melihat perkembangan yang ada, Unesa siap menjadi PTNBH dan akan menjadi starting point dalam membangun percepatan kemandirian di berbagai lini"
2021-12-25 00:11:52+00:00,"Khofifah menambahkan, untuk SMA double track, Pemrov dipandu ITS dan sekarang SMK bersama Unesa. Pihaknya berharap akan ada percepatan penguatan dan kemandirian, terutama dalam penguasaan spesifik skill bagi SMK di Jatim"
